WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((6.14128442639076 44.886460522118))",PAIHYDRO0000002204321612,Cascade,
"MULTIPOINT ((6.03331632658853 44.8544499109028))",PAIHYDRO0000002204321613,Cascade,
"MULTIPOINT ((5.8116346332002 44.7968731107926))",PAIHYDRO0000002204321614,Cascade,
"MULTIPOINT ((6.08517102223574 44.8703676002869))",PAIHYDRO0000002204321615,Cascade,
"MULTIPOINT ((6.0051948478685 44.875464887205))",PAIHYDRO0000002204321616,Cascade,
"MULTIPOINT ((5.80932188975404 44.7978380399432))",PAIHYDRO0000002204321621,Cascade,
"MULTIPOINT ((6.02637069430052 44.9407949615287))",PAIHYDRO0000002204321625,Cascade,
"MULTIPOINT ((5.81460886325283 44.7821618065294))",PAIHYDRO0000002204321627,Cascade,
"MULTIPOINT ((5.94092330237311 44.9641514911272))",PAIHYDRO0000002204321629,Cascade,
"MULTIPOINT ((5.80415622581733 44.7171613542266))",PAIHYDRO0000002204321633,Cascade,
"MULTIPOINT ((5.80857018099069 44.7735052813699))",PAIHYDRO0000002204321635,Cascade,
"MULTIPOINT ((5.80454723186375 44.7748017410795))",PAIHYDRO0000002204321639,Cascade,
"MULTIPOINT ((5.79877293123709 44.727863781033))",PAIHYDRO0000002204321641,Cascade,
"MULTIPOINT ((5.81391675335517 44.7820316366992))",PAIHYDRO0000002204321643,Cascade,
"MULTIPOINT ((5.60412465498295 44.7768065510692))",PAIHYDRO0000002204321644,Cascade,
"MULTIPOINT ((6.05706859671483 44.9251714486606))",PAIHYDRO0000002204321646,Cascade,
"MULTIPOINT ((5.80484639711848 44.7306288920847))",PAIHYDRO0000002204321648,Cascade,
"MULTIPOINT ((5.8031067847077 44.7313765211045))",PAIHYDRO0000002204321649,Cascade,
"MULTIPOINT ((5.93588055742417 44.9650127732797))",PAIHYDRO0000002204321650,Cascade,
"MULTIPOINT ((5.81338378507169 44.7956710888849))",PAIHYDRO0000002204321653,Cascade,
"MULTIPOINT ((6.08811926339705 44.917983718894))",PAIHYDRO0000002204321654,Cascade,
"MULTIPOINT ((6.18638588520247 45.0413958815389))",PAIHYDRO0000002204321656,Cascade,
"MULTIPOINT ((6.14125902817482 44.8862332733122))",PAIHYDRO0000002204321657,Cascade,
"MULTIPOINT ((6.03620632560859 44.8566639155301))",PAIHYDRO0000002204321658,Cascade,
"MULTIPOINT ((6.08766354431551 44.9144057377107))",PAIHYDRO0000002204321661,Cascade,
"MULTIPOINT ((6.32548333954258 44.8786296529184))",PAIHYDRO0000002204321662,Cascade,
"MULTIPOINT ((5.81267301391795 44.7905955031701))",PAIHYDRO0000002204321663,Cascade,
"MULTIPOINT ((6.149192334207 44.8722583516373))",PAIHYDRO0000002204321667,Cascade,
"MULTIPOINT ((6.14294643466398 44.8764432902345))",PAIHYDRO0000002204321668,Cascade,
"MULTIPOINT ((5.8103057743146 44.7518798450762))",PAIHYDRO0000002204321669,Cascade,
"MULTIPOINT ((5.80062752716503 44.7269646689416))",PAIHYDRO0000002204321671,Cascade,
