WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((6.00196457648158 45.1902145383847))",PAIOROGR0000000007454755,Détail orographique,Rochers,roche noire
"MULTIPOINT ((6.11958057719715 45.0042531332462))",PAIHABIT0000000331640780,Zone d'habitation,Quartier,les vallons
"MULTIPOINT ((5.69722068400073 45.1733144267962))",PAIHABIT0000000331777917,Zone d'habitation,Quartier,le ramsès
"MULTIPOINT ((5.75213164015894 44.844185600287))",PAIHABIT0000000007548194,Zone d'habitation,Lieu-dit habité,les combes
"MULTIPOINT ((5.68067139378661 45.3308169792935))",PAIOROGR0000000007454288,Détail orographique,Rochers,rocher du coq
"MULTIPOINT ((5.80772092979513 45.4158965908828))",PAIHABIT0000002206447207,Zone d'habitation,Lieu-dit habité,le fournel
"MULTIPOINT ((6.35074926790107 44.8789628667457))",PAIOROGR0000000075590221,Détail orographique,Pic,pointe des frères chamois
"MULTIPOINT ((6.03075306746797 45.229768195668))",PAIOROGR0000000007454640,Détail orographique,Crête,montagne du vénétier
"MULTIPOINT ((5.22640130572713 45.0928384684701))",PAIHABIT0000000007546942,Zone d'habitation,Lieu-dit habité,la combe chosse
"MULTIPOINT ((5.85448578948721 44.8521517891561))",PAIE_NAT0000000017064738,Lieu-dit non habité,Lieu-dit non habité,les beaumettes
"MULTIPOINT ((5.88135088125994 45.2287069535007))",PAIHABIT0000000007544348,Zone d'habitation,Quartier,cité de la lunette
"MULTIPOINT ((5.60313344420212 44.7886132445386))",PAIOROGR0000000007457394,Détail orographique,Versant,praguard
"MULTIPOINT ((5.97082507061086 44.9336793521394))",PAIE_NAT0000000058296213,Lieu-dit non habité,Lieu-dit non habité,le plaie
"MULTIPOINT ((5.83275020068635 45.1871156022878))",PAIHABIT0000000225479088,Zone d'habitation,Lieu-dit habité,la berthonnière
"MULTIPOINT ((5.84422043953459 44.8590245455148))",PAIHABIT0000002205717799,Zone d'habitation,Quartier,lot le champlong
"MULTIPOINT ((5.82703933892887 44.9356178306434))",PAIHABIT0000000007547828,Zone d'habitation,Lieu-dit habité,les rivets
"MULTIPOINT ((5.71941597155026 44.8853180645))",PAIOROGR0000000007456826,Détail orographique,Versant,côtes de mayres
"MULTIPOINT ((6.0997645417296 45.1853686014052))",PAIHABIT0000000007544916,Zone d'habitation,Lieu-dit habité,le col d'en bas
"MULTIPOINT ((5.69984222880425 44.8567824517918))",PAIOROGR0000000007457014,Détail orographique,Crête,le serre
"MULTIPOINT ((5.7428039386308 44.7710744921928))",PAIOROGR0000000007457372,Détail orographique,Crête,savoie
"MULTIPOINT ((5.49696908538575 44.9919158742499))",PAIOROGR0000000007456127,Détail orographique,Col,collet de la coinchette
"MULTIPOINT ((6.03611447503539 45.3405950167495))",PAIHABIT0000000007541826,Zone d'habitation,Lieu-dit habité,le barbas
"MULTIPOINT ((6.03611447503539 45.3405950167495))",PAIHABIT0000000007541826,Zone d'habitation,Lieu-dit habité,le barbaz
"MULTIPOINT ((6.02134549804179 45.3500904711327))",PAIE_NAT0000000007449319,Lieu-dit non habité,Bois,bois du sauzet
"MULTIPOINT ((5.83614078567399 45.2528640973241))",PAIHABIT0000000007544087,Zone d'habitation,Lieu-dit habité,poulatière
"MULTIPOINT ((6.05464703147883 44.8526483575789))",PAIOROGR0000000007456884,Détail orographique,Vallée,ravin de la ruine blanche
"MULTIPOINT ((6.07871772332366 45.1590065353371))",PAIHABIT0000000321300255,Zone d'habitation,Quartier,résidence le dôme des rousses
"MULTIPOINT ((5.78020907336401 44.8067618804574))",PAIE_NAT0000000007452856,Lieu-dit non habité,Bois,bois du four
"MULTIPOINT ((5.68694427506028 44.7949225492798))",PAIOROGR0000000007457299,Détail orographique,Versant,les amblards
"MULTIPOINT ((5.99803381821562 45.3866359786336))",PAIHABIT0000000007540835,Zone d'habitation,Quartier,les meyannes
"MULTIPOINT ((5.71699331573042 44.9158127581904))",PAIOROGR0000000007456617,Détail orographique,Rochers,roche blanche
"MULTIPOINT ((5.5912852107601 44.9454485998791))",PAIE_NAT0000000007452136,Lieu-dit non habité,Lieu-dit non habité,château feuillet
"MULTIPOINT ((5.66089410783346 44.8239776051885))",PAIE_NAT0000000007452789,Lieu-dit non habité,Lieu-dit non habité,parassat
"MULTIPOINT ((5.66089410783346 44.8239776051885))",PAIE_NAT0000000007452789,Lieu-dit non habité,Lieu-dit non habité,parassart
"MULTIPOINT ((5.91325485393363 44.9331386346345))",PAIOROGR0000000007456383,Détail orographique,Sommet,le coiro
"MULTIPOINT ((5.62937406588344 44.986841580802))",PAIOROGR0000000007456105,Détail orographique,Plaine,le plan
"MULTIPOINT ((5.89037565814483 44.9837218122943))",PAIHABIT0000000007547586,Zone d'habitation,Lieu-dit habité,la basse gorge
"MULTIPOINT ((5.70439763457015 45.0151409766452))",PAIHABIT0000000007547463,Zone d'habitation,Lieu-dit habité,le moulin
"MULTIPOINT ((5.70293995860136 45.2116022825312))",PAIHABIT0000000007544804,Zone d'habitation,Quartier,la balme
"MULTIPOINT ((5.58455798982088 45.0901304177179))",PAIHABIT0000000007546586,Zone d'habitation,Lieu-dit habité,les issarts
"MULTIPOINT ((5.58455798982088 45.0901304177179))",PAIHABIT0000000007546586,Zone d'habitation,Lieu-dit habité,les issards
"MULTIPOINT ((5.74509871251855 44.9361704008645))",PAIE_NAT0000000007452112,Lieu-dit non habité,Lieu-dit non habité,le vernay
"MULTIPOINT ((5.95000793472314 45.2656331143741))",PAIHABIT0000000007543544,Zone d'habitation,Lieu-dit habité,maison mangournel
"MULTIPOINT ((5.76381076857869 45.0392613896057))",PAIE_NAT0000000251629047,Lieu-dit non habité,Lieu-dit non habité,au rey
"MULTIPOINT ((6.03208901752038 45.0207112536137))",PAIE_NAT0000000007451587,Lieu-dit non habité,Lieu-dit non habité,les cognets
"MULTIPOINT ((6.01239087257182 44.9546143719447))",PAIOROGR0000000007456190,Détail orographique,Sommet,le paletas
"MULTIPOINT ((5.53090345934991 45.0729277096567))",PAIOROGR0000000007455529,Détail orographique,Rochers,roche du potier
"MULTIPOINT ((5.95027077861891 45.372420090814))",PAIHABIT0000000007541207,Zone d'habitation,Quartier,rochassin
"MULTIPOINT ((5.86868765773582 44.7675561555408))",PAIE_NAT0000000007452971,Lieu-dit non habité,Lieu-dit non habité,la plaine
"MULTIPOINT ((5.98296579020543 45.4725590681699))",PAIHABIT0000000046593816,Zone d'habitation,Quartier,le clos du château
"MULTIPOINT ((5.26106425658326 45.1087174318236))",PAIHABIT0000000007546463,Zone d'habitation,Lieu-dit habité,l'allière
"MULTIPOINT ((6.10289302670316 45.4313301125999))",PAIHABIT0000000007539814,Zone d'habitation,Lieu-dit habité,la sandre
"MULTIPOINT ((5.86066737681127 44.8083962096837))",PAIE_NAT0000000251636265,Lieu-dit non habité,Lieu-dit non habité,côte belle
"MULTIPOINT ((5.77314957315049 45.2525439814776))",PAIHABIT0000000007544116,Zone d'habitation,Lieu-dit habité,la faurie
"MULTIPOINT ((5.67295791246223 45.1076353068091))",PAIHABIT0000000105396382,Zone d'habitation,Quartier,le clos des vendanges
"MULTIPOINT ((5.69822596434388 45.1292812264584))",PAIHABIT0000000242976017,Zone d'habitation,Lieu-dit habité,la roseraie
"MULTIPOINT ((5.9085563215688 44.837562276538))",PAIE_NAT0000000007452669,Lieu-dit non habité,Lieu-dit non habité,les lamberts
"MULTIPOINT ((6.1933002942353 45.0506613321419))",PAIE_NAT0000000007451311,Lieu-dit non habité,Lieu-dit non habité,les côtes rantes
"MULTIPOINT ((5.85301217493535 45.3051840690573))",PAIOROGR0000000007454332,Détail orographique,Col,pas des terreaux
"MULTIPOINT ((5.99159244306082 45.3034049322913))",PAIHABIT0000000007542867,Zone d'habitation,Lieu-dit habité,pontcharin
"MULTIPOINT ((5.99159244306082 45.3034049322913))",PAIHABIT0000000007542867,Zone d'habitation,Lieu-dit habité,pontcharrin
"MULTIPOINT ((6.13709106452283 45.066418304671))",PAIOROGR0000000007455483,Détail orographique,Crête,arête des petits rochers
"MULTIPOINT ((5.63497757274534 45.2399859258054))",PAIHABIT0000002000247020,Zone d'habitation,Quartier,moulin
"MULTIPOINT ((5.61981445223222 45.1582096773747))",PAIHABIT0000000007545517,Zone d'habitation,Lieu-dit habité,les volants
"MULTIPOINT ((5.72542775829066 45.1786235571985))",PAIHABIT0000000007545249,Zone d'habitation,Quartier,la capuche
"MULTIPOINT ((5.56587951828578 44.8643809050465))",PAIOROGR0000000007456954,Détail orographique,Versant,chasau
"MULTIPOINT ((6.13437530033767 45.0731845484637))",PAIOROGR0000000007455393,Détail orographique,Sommet,la croix de cassini
"MULTIPOINT ((5.68121423824241 44.7813406775407))",PAIE_NAT0000000007452996,Lieu-dit non habité,Bois,bois des gones
"MULTIPOINT ((5.57289005909921 44.8612774514515))",PAIOROGR0000000007457028,Détail orographique,Sommet,tête de papavet
"MULTIPOINT ((5.38240828467495 45.170275923182))",PAIHABIT0000000007545557,Zone d'habitation,Lieu-dit habité,coupinière
"MULTIPOINT ((6.00349823048714 45.3645702726646))",PAIHABIT0000000007541540,Zone d'habitation,Lieu-dit habité,la maladière
"MULTIPOINT ((5.53783654436692 45.2083017196812))",PAIE_NAT0000000007450677,Lieu-dit non habité,Lieu-dit non habité,pierre taillée
"MULTIPOINT ((6.27946377503944 44.8973887453723))",PAIOROGR0000000007456531,Détail orographique,Pic,cime de clot châtel
"MULTIPOINT ((5.82113480935629 45.3692838415084))",PAIE_NAT0000000007449176,Lieu-dit non habité,Lieu-dit non habité,la charmette
"MULTIPOINT ((6.13363812234677 45.3708610319218))",PAIHABIT0000000007541139,Zone d'habitation,Lieu-dit habité,la chevrette
"MULTIPOINT ((5.44797192491656 45.1954239655124))",PAIHABIT0000000007545073,Zone d'habitation,Lieu-dit habité,le grand champ
"MULTIPOINT ((5.86414951393386 45.2998860847185))",PAIE_NAT0000000007449810,Lieu-dit non habité,Lieu-dit non habité,les frettes
"MULTIPOINT ((5.62453449104107 44.7537526771238))",PAIOROGR0000000006685949,Détail orographique,Sommet,mont barral
"MULTIPOINT ((5.86083390659484 45.4069286633492))",PAIHABIT0000000007540528,Zone d'habitation,Lieu-dit habité,le petit chenevey
"MULTIPOINT ((5.64193825391016 44.9725848221867))",PAIHABIT0000000007547687,Zone d'habitation,Lieu-dit habité,patassière
"MULTIPOINT ((5.38475155876842 45.0632328269494))",PAIHABIT0000000007547101,Zone d'habitation,Lieu-dit habité,aux massons
"MULTIPOINT ((5.92303497944588 44.8616551282682))",PAIOROGR0000000007456917,Détail orographique,Plaine,plainet
"MULTIPOINT ((6.13084387186416 44.9831694941223))",PAIE_NAT0000000007451697,Lieu-dit non habité,Lieu-dit non habité,le balma
"MULTIPOINT ((5.81278651550508 45.2528074780884))",PAIE_NAT0000000007450393,Lieu-dit non habité,Lieu-dit non habité,les combes
"MULTIPOINT ((5.70984877148116 44.9543344774836))",PAIHABIT0000000024802900,Zone d'habitation,Château,château de la motte-les-bains
"MULTIPOINT ((5.49630133724593 44.8917067939157))",PAIOROGR0000000007456867,Détail orographique,Sommet,roche ceinturée
"MULTIPOINT ((6.05394053724191 45.3828168511589))",PAIHABIT0000000007540816,Zone d'habitation,Lieu-dit habité,la gentone
"MULTIPOINT ((6.05394053724191 45.3828168511589))",PAIHABIT0000000007540816,Zone d'habitation,Lieu-dit habité,la gentonne
"MULTIPOINT ((5.67883140552054 44.9664076628624))",PAIE_NAT0000000007451933,Lieu-dit non habité,Lieu-dit non habité,ars
"MULTIPOINT ((5.58466632037126 45.0641088112453))",PAIE_NAT0000000007451452,Lieu-dit non habité,Lieu-dit non habité,les côtes
"MULTIPOINT ((5.94527007763402 45.4067077795933))",PAIHABIT0000000007540521,Zone d'habitation,Lieu-dit habité,les prés
"MULTIPOINT ((5.56881227562633 45.2636737458535))",PAIHABIT0000000007544184,Zone d'habitation,Lieu-dit habité,berchillonne
"MULTIPOINT ((5.88950204290918 44.7655557922426))",PAIE_NAT0000000007453020,Lieu-dit non habité,Lieu-dit non habité,les veyres
"MULTIPOINT ((5.95508422556593 45.4650312739947))",PAIE_NAT0000000007448194,Lieu-dit non habité,Bois,le pré de l'ours
"MULTIPOINT ((5.91242548302727 44.821707811875))",PAIHABIT0000000007548295,Zone d'habitation,Lieu-dit habité,court
"MULTIPOINT ((5.97247037349644 45.2507221347235))",PAIHABIT0000000007543819,Zone d'habitation,Lieu-dit habité,prabert
"MULTIPOINT ((5.67344994918403 45.1027923448941))",PAIHABIT0000000007546354,Zone d'habitation,Quartier,risset
"MULTIPOINT ((5.98783647935401 45.0790831712108))",PAIOROGR0000000007455415,Détail orographique,Crête,crête du fort
"MULTIPOINT ((5.957194806278 44.7957089546305))",PAIE_NAT0000000013680148,Lieu-dit non habité,Lieu-dit non habité,armoiries et serre
"MULTIPOINT ((5.59508479692399 45.2471260374537))",PAIE_NAT0000000007450425,Lieu-dit non habité,Bois,le rafour
"MULTIPOINT ((6.15775851083208 45.0542702573101))",PAIHABIT0000000007546710,Zone d'habitation,Lieu-dit habité,l'alpe du pin
"MULTIPOINT ((5.6879647968651 44.9751168468804))",PAIOROGR0000000007456215,Détail orographique,Escarpement,grand tapa
"MULTIPOINT ((6.19044333477778 45.3431567305447))",PAIOROGR0000000012527358,Détail orographique,Col,pas de la fenêtre
"MULTIPOINT ((5.75264410990057 45.002352286562))",PAIHABIT0000002205799874,Zone d'habitation,Lieu-dit habité,la cote
"MULTIPOINT ((5.67416023971849 44.7534485933389))",PAIHABIT0000000007548520,Zone d'habitation,Lieu-dit habité,la remise
"MULTIPOINT ((5.86356024192203 45.2862379667026))",PAIOROGR0000000007454383,Détail orographique,Rochers,rochers du luisset
"MULTIPOINT ((5.90423363006738 45.204778476079))",PAIHABIT0000000007544741,Zone d'habitation,Lieu-dit habité,la vorz
"MULTIPOINT ((5.33337715921762 45.0744177848867))",PAIHABIT0000000007547130,Zone d'habitation,Lieu-dit habité,bellemondière
"MULTIPOINT ((5.88565340243976 45.0109845258737))",PAIHABIT0000000007547451,Zone d'habitation,Lieu-dit habité,les carriers
"MULTIPOINT ((5.79647840017379 45.3175878597829))",PAIHABIT0000000202604440,Zone d'habitation,Lieu-dit habité,le buissonnet
"MULTIPOINT ((5.73922808408969 44.8770744126552))",PAIE_NAT0000000007452469,Lieu-dit non habité,Lieu-dit non habité,champ d'ourier
"MULTIPOINT ((6.06845092088047 45.1343905298543))",PAIHABIT0000000007545632,Zone d'habitation,Lieu-dit habité,le faubourg
"MULTIPOINT ((5.56104578527212 44.8931402930883))",PAIOROGR0000000007456856,Détail orographique,Versant,côte emblay
"MULTIPOINT ((5.37422824986479 45.0454372285514))",PAIE_NAT0000000007451634,Lieu-dit non habité,Bois,au pionné
"MULTIPOINT ((6.00823038289932 44.8359310435145))",PAIE_NAT0000000007452589,Lieu-dit non habité,Lieu-dit non habité,clamorel
"MULTIPOINT ((5.72814141934388 44.7474812227993))",PAIOROGR0000000007457453,Détail orographique,Versant,côte du fau
"MULTIPOINT ((5.55410320282504 45.0733729451229))",PAIHABIT0000000007546862,Zone d'habitation,Lieu-dit habité,la poussinière
"MULTIPOINT ((5.66152634783882 45.2747726651298))",PAIE_NAT0000000007450180,Lieu-dit non habité,Lieu-dit non habité,les oullières
"MULTIPOINT ((6.09314129908156 45.4033874072719))",PAIHABIT0000000007540473,Zone d'habitation,Lieu-dit habité,le guillet
"MULTIPOINT ((5.54319257030589 44.956728859571))",PAIOROGR0000000007456316,Détail orographique,Versant,chatelas
"MULTIPOINT ((5.96488052762173 45.2734230645869))",PAIHABIT0000000221462263,Zone d'habitation,Quartier,les granges
"MULTIPOINT ((6.32274713709691 44.9406781742614))",PAIE_NAT0000000007451964,Lieu-dit non habité,Lieu-dit non habité,le perronnet
"MULTIPOINT ((5.68005678182819 45.0651263843175))",PAIE_NAT0000000007451442,Lieu-dit non habité,Lieu-dit non habité,condamine
"MULTIPOINT ((5.84859812160902 45.1587632296881))",PAIHABIT0000000007545452,Zone d'habitation,Lieu-dit habité,le penet
"MULTIPOINT ((5.56919511559458 44.8715936079618))",PAIOROGR0000000007456951,Détail orographique,Rochers,rocher de bégas
"MULTIPOINT ((6.07800786028237 45.1588134662329))",PAIHABIT0000000206282654,Zone d'habitation,Quartier,la cochette ii
"MULTIPOINT ((5.91124580118435 45.2599520271616))",PAIHABIT0000000007543846,Zone d'habitation,Quartier,cité laval
"MULTIPOINT ((5.40848883626094 45.1055440630871))",PAIOROGR0000000007455377,Détail orographique,Grotte,grotte des bœufs
"MULTIPOINT ((6.05402084880555 45.0599689176979))",PAIOROGR0000000007455497,Détail orographique,Vallée,combe du pissat
"MULTIPOINT ((5.27889331297306 45.0728072418002))",PAIHABIT0000000007547170,Zone d'habitation,Lieu-dit habité,bleton
"MULTIPOINT ((5.94917369174586 45.3706801740663))",PAIHABIT0000000007541209,Zone d'habitation,Quartier,le tortier
"MULTIPOINT ((5.69776186541403 45.292538678469))",PAIOROGR0000000007454400,Détail orographique,Rochers,rocher de chalves
"MULTIPOINT ((5.63847423560213 44.9104255931197))",PAIE_NAT0000000007452313,Lieu-dit non habité,Lieu-dit non habité,le ricou
"MULTIPOINT ((5.61468092126837 44.9638763363392))",PAIHABIT0000000251097059,Zone d'habitation,Lieu-dit habité,ancien moulin colombat
"MULTIPOINT ((5.85658666384115 45.2872966509634))",PAIE_NAT0000000007449990,Lieu-dit non habité,Lieu-dit non habité,dessous l'église
"MULTIPOINT ((5.78668595458237 45.4388632837079))",PAIOROGR0000000007453789,Détail orographique,Gorge,gorges de l'échaillon
"MULTIPOINT ((5.63509344513173 44.7865194419426))",PAIHABIT0000000007548485,Zone d'habitation,Lieu-dit habité,éguillettes
"MULTIPOINT ((5.52924265647259 45.1015676584195))",PAIOROGR0000000007455355,Détail orographique,Vallée,combe de la cochette
"MULTIPOINT ((6.08051601044014 45.1601364251958))",PAIHABIT0000000007545172,Zone d'habitation,Lieu-dit habité,le rochas
"MULTIPOINT ((5.81377275148613 45.2340832969126))",PAIHABIT0000002003656730,Zone d'habitation,Quartier,espace chamoux
"MULTIPOINT ((5.80377396805662 45.3970468980684))",PAIOROGR0000000007453955,Détail orographique,Versant,la charmette
"MULTIPOINT ((5.98787324591329 45.1881147221704))",PAIOROGR0000000007454831,Détail orographique,Rochers,rocher de l'homme
"MULTIPOINT ((6.06762996893 45.0023467662732))",PAIHABIT0000000007547445,Zone d'habitation,Lieu-dit habité,le sarret
"MULTIPOINT ((5.34572363196848 45.0912951758363))",PAIHABIT0000000007546901,Zone d'habitation,Lieu-dit habité,la roche
"MULTIPOINT ((5.73386064800318 44.9383216169824))",PAIHABIT0000000007547847,Zone d'habitation,Lieu-dit habité,les signaraux
"MULTIPOINT ((5.73829789438322 44.7942604482293))",PAIOROGR0000000007457288,Détail orographique,Crête,les vignes rondes
"MULTIPOINT ((5.79743252350763 45.3283950142501))",PAIHABIT0000000202604437,Zone d'habitation,Lieu-dit habité,les olagniers
"MULTIPOINT ((6.03838484933504 44.9020160498531))",PAIOROGR0000000007456574,Détail orographique,Vallée,combe de sarsenat
"MULTIPOINT ((5.83194914719759 44.8238524056425))",PAIE_NAT0000000007452766,Lieu-dit non habité,Lieu-dit non habité,les chatres
"MULTIPOINT ((5.70770081611636 44.835162170944))",PAIHABIT0000000007548274,Zone d'habitation,Lieu-dit habité,château de cornillon
"MULTIPOINT ((5.69760688223695 45.1831262480938))",PAIHABIT0000000331777931,Zone d'habitation,Quartier,pavillon lumière
"MULTIPOINT ((6.04337168431254 45.3732796387753))",PAIHABIT0000000007541155,Zone d'habitation,Lieu-dit habité,la pia curta
"MULTIPOINT ((5.57177008046648 44.9677463539337))",PAIHABIT0000000338021468,Zone d'habitation,Lieu-dit habité,maison achard
